order_id	quantity	item_name	choice_description	item_price
1027	2	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$17.50
1031	2	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$17.50
1048	2	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$17.50
1174	2	Chicken Burrito	"[Fresh Tomato Salsa, [Cheese, Rice, Black Beans, Lettuce]]"	$17.50
1183	2	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$17.50
1295	2	Chicken Burrito	"[Fresh Tomato Salsa, [Sour Cream, Cheese, Pinto Beans, Rice]]"	$17.50
1334	2	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$21.96
1355	2	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]"	$16.98
1449	2	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]"	$16.98
1471	2	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$17.50
1478	2	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Sour Cream, Cheese, Black Beans, Rice]]"	$16.98
1509	2	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$17.50
1533	2	Chicken Burrito	"[[Lettuce, Rice]]"	$16.38
1572	2	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice]]"	$17.50
1640	2	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$17.50
1660	2	Chicken Burrito	"[Fresh Tomato Salsa, Rice]"	$17.50
8	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Cheese, Sour Cream]]"	$8.49
9	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
12	1	Chicken Burrito	"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
15	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
21	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
24	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
28	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]"	$8.75
30	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
33	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
36	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
37	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]"	$8.75
43	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$8.75
50	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
51	1	Chicken Burrito	"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Cheese, Lettuce]]"	$8.49
53	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]"	$8.75
58	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
59	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream, Guacamole]]"	$10.98
69	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
72	1	Chicken Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
73	1	Chicken Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]"	$10.98
75	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
75	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]"	$8.75
76	1	Chicken Burrito	"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]"	$8.49
77	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
78	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), Lettuce]"	$8.49
81	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]"	$8.49
84	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
84	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]"	$8.49
88	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
90	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.25
90	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$8.75
91	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
96	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
106	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$8.75
107	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
118	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.49
119	1	Chicken Burrito	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.49
119	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
120	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]"	$8.49
121	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]"	$8.49
126	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]"	$8.75
134	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$8.75
134	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
138	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]"	$8.49
141	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.49
144	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
148	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.25
148	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$8.75
151	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]"	$8.49
154	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
156	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$8.49
157	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
159	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.25
161	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]"	$8.75
166	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]"	$11.25
169	1	Chicken Burrito	"[Fresh Tomato Salsa, [Cheese, Sour Cream]]"	$8.75
170	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.25
172	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
173	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]"	$8.49
174	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.25
184	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
192	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.25
194	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]"	$8.49
195	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
195	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]"	$8.75
195	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
196	1	Chicken Burrito	"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
198	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
204	1	Chicken Burrito	"[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]"	$10.58
205	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
205	1	Chicken Burrito	"[Fresh Tomato Salsa, Cheese]"	$8.75
205	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]"	$8.75
216	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
222	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]"	$11.25
223	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]"	$8.75
230	1	Chicken Burrito	[Tomatillo Red Chili Salsa]	$8.75
233	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
234	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Cheese]]"	$8.75
241	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]"	$10.98
242	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
247	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
251	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$8.75
252	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]"	$8.75
256	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
262	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Cheese, Guacamole]]"	$11.25
263	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$8.75
265	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
272	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]"	$8.75
273	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]"	$8.75
278	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
282	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Guacamole, Cheese]]"	$11.25
283	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
288	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
295	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.25
299	1	Chicken Burrito	[Fresh Tomato Salsa]	$8.75
300	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]"	$8.75
303	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]"	$8.75
305	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Guacamole, Cheese]]"	$11.25
308	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
309	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Guacamole]]"	$11.25
321	1	Chicken Burrito	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]"	$8.49
324	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.25
325	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]"	$8.75
326	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
327	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]"	$11.25
329	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
334	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
336	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
340	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
344	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Sour Cream]]"	$8.49
344	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream]]"	$8.49
353	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]"	$8.75
354	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$8.75
370	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
378	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
387	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]"	$8.75
390	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
392	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]"	$8.49
396	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Guacamole]]"	$11.25
404	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.25
405	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Cheese, Guacamole]]"	$11.25
407	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Guacamole]]"	$11.25
410	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans]]"	$8.75
414	1	Chicken Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]"	$8.49
420	1	Chicken Burrito	"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.25
423	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
424	1	Chicken Burrito	"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese]]"	$8.49
431	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.25
432	1	Chicken Burrito	"[Fresh Tomato Salsa, Rice]"	$8.75
432	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Cheese]]"	$8.75
434	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]"	$8.75
435	1	Chicken Burrito	"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]"	$10.98
438	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
448	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]"	$8.75
453	1	Chicken Burrito	"[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Cheese]]"	$10.58
457	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]"	$8.75
462	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
462	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
464	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.25
466	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$8.75
470	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]"	$8.75
476	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.49
477	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]"	$8.49
479	1	Chicken Burrito	"[Fresh Tomato (Mild), [Guacamole, Rice, Fajita Veggies, Sour Cream, Cheese]]"	$10.58
479	1	Chicken Burrito	"[Fresh Tomato (Mild), [Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]"	$8.19
482	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$8.75
487	1	Chicken Burrito	"[Fresh Tomato Salsa, [Lettuce, Guacamole, Rice, Cheese, Fajita Vegetables, Sour Cream]]"	$11.25
491	1	Chicken Burrito	"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]"	$8.75
491	1	Chicken Burrito	"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]"	$8.75
493	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
494	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream]]"	$8.49
503	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
506	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]"	$8.75
509	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]"	$11.25
516	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]"	$8.49
517	1	Chicken Burrito	"[Tomatillo Red Chili (Hot), [Lettuce, Rice, Cheese]]"	$8.19
518	1	Chicken Burrito	"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
521	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$8.75
523	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]"	$8.49
534	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
538	1	Chicken Burrito	"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
539	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]"	$8.49
542	1	Chicken Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]"	$8.49
544	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
546	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]"	$11.25
551	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, Guacamole]"	$11.25
556	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]"	$10.98
569	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]"	$8.75
571	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
572	1	Chicken Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.49
577	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]"	$11.25
582	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.25
585	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$8.75
586	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables]]"	$8.75
586	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream]]"	$8.75
588	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.25
589	1	Chicken Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]"	$10.98
594	1	Chicken Burrito	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.49
595	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.49
596	1	Chicken Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$10.98
602	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$8.75
604	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$8.75
607	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]"	$8.75
610	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
610	1	Chicken Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$8.75
619	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$8.75
620	1	Chicken Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$8.75
627	1	Chicken Burrito	"[Fresh Tomato Salsa, [Guacamole, Lettuce, Sour Cream, Fajita Vegetables, Cheese, Rice]]"	$11.25
629	1	Chicken Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans]]"	$8.75
629	1	Chicken Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans]]"	$8.75
635	1	Chicken Burrito	"[Fresh Tomato Salsa, Rice]"	$8.75
636	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Cheese, Lettuce]]"	$8.75
636	1	Chicken Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]"	$8.75
